inn,time,AuthorisedK_RUB09,log.revenue,log.sales,log.NTA,ROA105,ROE,log.gross_profit,V1,m.AK,m.log.revenue,m.log.sales,m.log.NTA,m.ROA105,m.ROE,m.log.gross_profit,winner,win,connected,people,Data_registracii,ind,key
5009100665,2009,10000,23.3561979456388,23.1705334420838,13.3455069303185,0.1553,0.2776,16.216763822755,5009100665,0,1,1,1,1,1,1,0,0,0,0,2015,Trade,50091006652009
5009100665,2010,10000,20.4860474481837,20.4516710015364,10.2399598248716,0.0272,0.0561,13.3984788134846,5009100665,0,1,1,1,1,1,1,0,0,0,0,2015,Trade,50091006652010
5009100665,2011,10000,18.6441922275712,18.7520830070937,9.39266201210347,0.1216,0.2173,16.0462773631678,5009100665,0,1,1,1,1,1,1,0,0,0,0,2015,Trade,50091006652011
5009100665,2012,10000,19.2195293820429,19.3084279580093,14.8223729883882,0.0076,3e-04,9.10497985631836,5009100665,0,1,1,1,1,1,1,0,0,0,0,2015,Trade,50091006652012
5009100665,2013,10000,20.4302710101076,20.281924297336,11.3022044460003,0.0615,0.0092,12.0317192583854,5009100665,0,1,1,1,1,1,1,0,0,0,0,2015,Trade,50091006652013
5009100665,2014,10000,17.9959563609054,17.6647215509806,16.9848599477241,-0.3473,0.275,14.2368490152287,5009100665,0,1,1,1,1,1,1,0,0,0,0,2015,Trade,50091006652014
5009100665,2015,10000,11.3265958867787,11.1562505210315,13.0815413849674,-1.3067,2.0678,15.0708416545654,5009100665,0,0,0,1,0,0,1,0,0,0,0,2015,Trade,50091006652015
5009100665,2016,10000,21.0307100947001,20.9948322468864,10.3734912130319,0.0497,-0.3008,11.2515607008358,5009100665,0,1,1,1,0,0,0,0,0,0,0,2015,Trade,50091006652016
5010019225,2008,1.5e+07,20.2875476856672,20.2562800494321,10.8197783044103,0.3788,0.6417,17.6312208812505,5010019225,0,1,1,0,0,0,0,0,0,0,0,1996,Tech,50100192252008
5010019225,2009,1.5e+07,21.7513830549626,21.7148517787856,10.5453414650243,0.3637,0.476,17.8781236260249,5010019225,0,1,1,0,0,0,0,0,0,0,0,1996,Tech,50100192252009
5010019225,2010,1.5e+07,22.5068358640463,22.7466788115631,10.2399598248716,0.1965,0.5352,18.4514620995418,5010019225,0,1,1,0,0,0,0,0,0,0,0,1996,Tech,50100192252010
5010019225,2011,1.5e+07,20.9370093459709,21.0054168914806,9.998797777795,0.1857,0.1824,17.6766612330187,5010019225,0,1,1,0,0,0,0,0,0,0,0,1996,Tech,50100192252011
5010019225,2012,1.5e+07,20.1314344029836,20.0850291009914,10.1658518554652,0.0557,0.0217,15.648252008914,5010019225,0,0,0,0,0,0,0,0,0,0,0,1996,Tech,50100192252012
5010019225,2013,1.5e+07,19.7630702383812,19.7520092857392,11.9250351224196,0.0358,0.0058,14.38252746138,5010019225,0,0,0,0,0,0,0,0,0,0,0,1996,Tech,50100192252013
5010019225,2014,1.5e+07,19.6608070623821,19.6160748562983,12.0376539998224,-0.0011,5e-04,11.9447078813958,5010019225,0,0,0,0,0,0,0,0,0,0,0,1996,Tech,50100192252014
5010019225,2015,1.5e+07,20.2064791479489,20.180311227512,12.0552497616095,0.0758,0.0844,17.1332176291274,5010019225,0,0,0,0,0,0,0,0,0,0,0,1996,Tech,50100192252015
5010019225,2016,1.5e+07,20.4568846152985,20.4445699343243,11.9576112926419,0.2277,0.3391,18.6982897530197,5010019225,0,0,0,0,0,0,0,0,0,0,0,1996,Tech,50100192252016
5010027811,2008,5e+06,19.4446305477786,19.2576555040165,11.1272629988641,-0.0994,-0.2025,15.4765917035502,5010027811,0,1,1,0,0,0,1,0,0,0,0,2003,Manuf,50100278112008
5010027811,2009,5e+06,16.0657491705861,18.9062500963022,10.645424921075,-0.0863,0.2713,17.2772070633722,5010027811,0,1,1,0,0,0,0,0,0,0,0,2003,Manuf,50100278112009
5010027811,2010,5e+06,12.4450895460007,21.3064552841512,12.8635926510376,-0.022,-0.2394,12.8103886123835,5010027811,0,1,1,0,0,0,1,0,0,0,0,2003,Manuf,50100278112010
5010027811,2011,5e+06,19.0194622984766,18.9898507446926,12.7218858137923,0.0225,-0.3478,14.8462008301469,5010027811,0,1,1,0,0,0,1,0,0,0,0,2003,Manuf,50100278112011
5010027811,2012,5e+06,18.7417057120606,18.7379191914583,12.5776362054109,0.029,0.3888,17.3927319305353,5010027811,0,0,0,0,0,0,0,0,0,0,0,2003,Manuf,50100278112012
5010027811,2013,5e+06,18.9277513263669,18.9199822190634,12.4130868189795,0.071,0.0996,16.261156493799,5010027811,0,0,0,0,0,0,0,0,0,0,0,2003,Manuf,50100278112013
5010027811,2014,5e+06,19.1808274773256,19.1808274773256,12.2160229813338,0.1145,0.5318,18.3487657500785,5010027811,0,0,0,0,0,0,0,0,0,0,0,2003,Manuf,50100278112014
5010027811,2015,5e+06,19.5017534427224,19.2389395955534,11.9703503183382,0.1669,-0.0742,14.2629534723848,5010027811,0,0,0,0,0,0,1,0,0,0,0,2003,Manuf,50100278112015
5010027811,2016,5e+06,19.7855701447259,19.5012105250697,11.686878780497,0.1916,0.4536,18.6345736395836,5010027811,0,0,0,0,0,0,0,0,0,0,0,2003,Manuf,50100278112016
5010041950,2008,1e+06,13.2067045258381,18.9062500963022,14.7942125503356,0.4841,0.2018,17.8767980394309,5010041950,0,1,1,1,1,1,1,0,0,0,0,2010,Manuf,50100419502008
5010041950,2009,1e+06,22.6238605778691,22.6412409832553,10.3734912130319,0.1977,0.1959,19.4417494218236,5010041950,0,1,1,1,1,1,1,0,0,0,0,2010,Manuf,50100419502009
5010041950,2010,1e+06,23.2484076691141,23.3328285158338,9.95227776432461,0.0642,0.0655,14.5631459238083,5010041950,0,1,1,1,1,1,1,0,0,0,0,2010,Manuf,50100419502010
5010041950,2011,1e+06,20.7323930568595,20.8505757914975,16.1447375820021,0.03,-0.0105,12.3282902782544,5010041950,0,1,1,1,1,1,1,0,0,0,0,2010,Manuf,50100419502011
5010041950,2012,1e+06,19.8607717634279,19.8402648029369,12.4090134936085,0.061,0.1102,17.0611451521332,5010041950,0,1,1,1,1,1,1,0,0,0,0,2010,Manuf,50100419502012
5010041950,2013,1e+06,17.1473935878988,16.8775454207723,7.60090295954196,-0.004,0.125,16.0677492765216,5010041950,0,1,1,1,1,1,1,0,0,0,0,2010,Manuf,50100419502013
5010041950,2014,1e+06,20.4317029103791,20.3169608762608,9.79812709243386,0.0311,0.0019,15.5231635178953,5010041950,0,1,1,1,1,1,1,0,0,0,0,2010,Manuf,50100419502014
5010041950,2015,1e+06,19.560764416242,19.6133782200036,9.47270471336675,0.0968,0.1226,16.9064620980992,5010041950,0,1,1,1,1,1,1,0,0,0,0,2010,Manuf,50100419502015
5010041950,2016,1e+06,21.9791054961426,21.9119835721416,16.7943509638989,0.4811,0.3574,17.8498927790137,5010041950,0,1,1,1,1,1,1,0,0,0,0,2010,Manuf,50100419502016
5012014871,2008,1e+06,13.4150329913671,19.3292698946395,10.7363966972104,0.1763,-0.5296,15.2773761059312,5012014871,0,1,1,1,0,0,0,0,0,0,0,1996,Manuf,50120148712008
5012014871,2009,1e+06,21.3405913470409,21.173435313399,14.5357864063991,-0.3494,-0.0121,11.4824662574855,5012014871,0,1,1,1,0,0,0,0,0,0,0,1996,Manuf,50120148712009
5012014871,2010,1e+06,20.1778142612592,16.3293285512467,13.7983644001466,0.042,-0.0555,12.9551274580284,5012014871,0,1,1,1,0,0,0,0,0,0,0,1996,Manuf,50120148712010
5012014871,2011,1e+06,19.103105645784,19.1380423740204,9.54681268002597,0.1324,-0.5933,15.0360454505892,5012014871,0,1,1,1,0,0,0,0,0,0,0,1996,Manuf,50120148712011
5012014871,2012,1e+06,19.5870638243387,19.3993188481499,9.47270471336675,0.0509,-4.8718,15.529128289308,5012014871,0,1,1,1,0,0,0,0,0,0,0,1996,Manuf,50120148712012
5012014871,2013,1e+06,18.3188251898454,18.2890446968823,10.9150884823964,-0.0148,0.1543,12.5810785461536,5012014871,0,0,0,1,0,0,0,0,0,0,0,1996,Manuf,50120148712013
5012014871,2014,1e+06,18.6641836303173,18.5239049793876,10.9150884823964,0.0191,0.3342,13.610943392223,5012014871,0,0,0,1,0,0,0,0,0,0,0,1996,Manuf,50120148712014
5012014871,2015,1e+06,19.2504370759743,19.1069895963518,6.90775627898164,0.0502,1.3991,16.3997344998628,5012014871,0,0,0,1,0,0,0,0,0,0,0,1996,Manuf,50120148712015
5012014871,2016,1e+06,20.451317996363,20.4477191650891,12.9784930092941,0.0834,0.4465,16.0404583812312,5012014871,0,0,0,1,0,0,0,0,0,0,0,1996,Manuf,50120148712016
5012039795,2008,20801175000,22.5453022970587,21.3562117435656,14.6143681933962,0.1125,0.0166,18.8813471668457,5012039795,0,1,1,0,0,0,0,0,0,1,4,2007,Tech,50120397952008
5012039795,2009,20801175000,22.1555810550513,22.0326994019055,20.312324763069,0.1942,0.0095,18.918980242353,5012039795,0,1,1,0,0,0,0,0,0,1,4,2007,Tech,50120397952009
5012039795,2010,20801175000,23.7564864585908,23.6024821592534,19.9023443740421,0.1578,0.0348,20.4943619768634,5012039795,0,1,1,0,0,0,0,0,0,1,4,2007,Tech,50120397952010
5012039795,2011,20801175000,23.4815781342674,23.2210455225194,15.0645523259446,0.0746,0.0454,20.9807389283362,5012039795,0,1,1,0,0,0,0,0,0,1,4,2007,Tech,50120397952011
5012039795,2012,20801175000,23.4299541778044,22.736398090606,15.8833854633991,0.0806,0.0375,20.8424576575769,5012039795,0,0,0,0,0,0,0,0,0,1,4,2007,Tech,50120397952012
5012039795,2013,20801175000,23.9226473973697,23.0940230914037,16.2441995278422,0.0257,0.0402,20.953387385311,5012039795,0,0,0,0,0,0,0,0,0,1,4,2007,Tech,50120397952013
5012039795,2014,20801175000,24.1706446178285,23.6653777421543,16.8705018154403,0.046,0.0737,21.7075953319575,5012039795,0,0,0,0,0,0,0,0,0,1,4,2007,Tech,50120397952014
5012039795,2015,20801175000,24.4027327063458,23.5089421049197,17.2885013304713,0.0942,0.0531,21.5171466456097,5012039795,0,0,0,0,0,0,0,0,0,1,4,2007,Tech,50120397952015
5012039795,2016,20801175000,24.6178673455358,23.8289845201932,17.3863381903302,0.0885,0.0512,21.5267004758242,5012039795,0,0,0,0,0,0,0,0,0,1,4,2007,Tech,50120397952016
5013026936,2008,1020774400,17.2547741404329,15.1604619555498,12.5845090846751,0.011,1.7946,13.186276703148,5013026936,0,1,1,1,0,0,0,0,0,0,0,1995,Tech,50130269362008
5013026936,2009,1020774400,13.4150329913671,19.6834195026656,18.3222406711502,0.0078,0.0379,14.5669266466482,5013026936,0,1,1,0,0,0,0,0,0,0,0,1995,Tech,50130269362009
5013026936,2010,1020774400,20.6710141887477,20.651596887956,18.0478038254519,0.0111,0.0436,15.4191315850768,5013026936,0,1,1,0,0,0,0,0,0,0,0,1995,Tech,50130269362010
5013026936,2011,1020774400,20.8131686962357,20.6442691653197,18.7880977844299,0.0158,0.0179,16.1517238319383,5013026936,0,1,1,0,0,0,0,0,0,0,0,1995,Tech,50130269362011
5013026936,2012,1020774400,21.2419477193379,21.2011452456608,17.7902642013123,0.0931,0.0264,17.1407264186038,5013026936,0,0,0,0,0,0,0,0,0,0,0,1995,Tech,50130269362012
5013026936,2013,1020774400,21.5812280589204,21.4827946827598,10.4341158330101,0.1252,0.0541,17.8986087832133,5013026936,0,0,0,0,0,0,0,0,0,0,0,1995,Tech,50130269362013
5013026936,2014,1020774400,22.0416046455208,22.0299424209303,15.1573304292437,0.0991,0.1303,18.8255723543088,5013026936,0,0,0,0,0,0,0,0,0,0,0,1995,Tech,50130269362014
5013026936,2015,1020774400,22.2165078535511,22.1291802106502,14.8812552433512,0.3329,0.4735,20.2939019136074,5013026936,0,0,0,0,0,0,0,0,0,0,0,1995,Tech,50130269362015
5013026936,2016,1020774400,22.4811113406286,22.4528028564273,14.5856187801233,0.119,0.3302,20.1381924876719,5013026936,0,0,0,0,0,0,0,0,0,0,0,1995,Tech,50130269362016
5017075973,2008,321080000,21.7976076322526,21.5600214656274,16.9708074012322,0.0152,3.8722,15.5231635178953,5017075973,0,1,1,1,0,0,0,0,0,0,0,2008,Trade,50170759732008
5017075973,2009,321080000,16.0657491705861,19.6834195026656,10.5713169507528,0.059,0.1646,15.6559014486041,5017075973,0,1,1,0,0,0,0,0,0,0,0,2008,Trade,50170759732009
5017075973,2010,321080000,21.8338122959371,21.6766989699326,11.2644641184922,0.1941,0.0022,13.0689626006772,5017075973,0,1,1,0,0,0,0,0,0,0,0,2008,Trade,50170759732010
5017075973,2011,321080000,18.9748072073619,18.8841128278151,13.6459077747629,0.2077,0.143,17.7378798554466,5017075973,0,1,1,0,0,0,0,0,0,0,0,2008,Trade,50170759732011
5017075973,2012,321080000,22.2057338685915,21.7074122072364,13.1342919502459,0.1779,0.0069,14.7690970745821,5017075973,0,0,0,0,0,0,0,0,0,0,0,2008,Trade,50170759732012
5017075973,2013,321080000,22.4753226502388,21.8032456134665,13.1402032974973,0.191,0.058,16.931999220154,5017075973,0,0,0,0,0,0,0,0,0,0,0,2008,Trade,50170759732013
5017075973,2014,321080000,22.4109177089901,21.8526232788795,12.1226910420259,0.2743,0.0735,17.2336306068223,5017075973,0,0,0,0,0,0,0,0,0,0,0,2008,Trade,50170759732014
5017075973,2015,321080000,22.3433595738888,21.6396701623686,11.8493977087343,0.2391,0.0728,17.2783986596249,5017075973,0,0,0,0,0,0,0,0,0,0,0,2008,Trade,50170759732015
5017075973,2016,321080000,22.4014858786629,21.6735575288884,11.4721034808666,0.1165,0.1559,18.1572879507305,5017075973,0,0,0,0,0,0,0,0,0,0,0,2008,Trade,50170759732016
5017084270,2008,10000,21.3024803098146,21.3082803295939,14.1222596938691,-0.1319,0.6781,11.870599909242,5017084270,0,1,1,1,1,1,1,1,0,0,0,2009,Manuf,50170842702008
5017084270,2009,10000,16.0170591067805,17.9314861403127,14.0118993727914,-0.0175,-0.2547,12.7007688873663,5017084270,0,1,1,1,1,1,1,1,0,0,0,2009,Manuf,50170842702009
5017084270,2010,10000,23.8501035190538,23.5864440686844,15.6903849340562,0.1183,1.9942,15.3866233560767,5017084270,0,1,1,1,0,0,0,1,0,0,0,2009,Manuf,50170842702010
5017084270,2011,10000,16.682897965581,16.3789202692402,6.90775627898164,0.0145,2.0784,15.5738855831727,5017084270,0,1,1,1,1,1,0,0,0,0,0,2009,Manuf,50170842702011
5017084270,2012,10000,23.3395339538559,22.9129627076154,11.5424842769205,0.4281,0.3511,15.32468604846,5017084270,0,1,1,1,1,0,0,0,0,0,0,2009,Manuf,50170842702012
5017084270,2013,10000,19.2512349222677,19.0145378353651,20.6428949087488,0.0045,0.1278,14.5416088386639,5017084270,0,1,1,1,0,0,0,0,0,0,0,2009,Manuf,50170842702013
5017084270,2014,10000,14.8533107072356,11.1562505210315,10.5453414650243,0.1154,0.0012,9.95227771670556,5017084270,0,1,1,1,0,0,0,0,0,0,0,2009,Manuf,50170842702014
5017084270,2015,10000,21.1000955030514,21.1704562115019,11.3385720897302,-0.0268,1e-04,7.60090245954208,5017084270,0,1,1,1,0,0,0,0,0,0,0,2009,Manuf,50170842702015
5017084270,2016,10000,19.5942489784762,19.6262922049468,11.4295438669007,-3e-04,0.0247,12.9761808672262,5017084270,0,1,1,1,0,0,0,0,0,0,0,2009,Manuf,50170842702016
5018033937,2008,427019000,22.1434419245455,22.3394737809139,13.1203613767377,0.1911,0.0184,17.7311470269623,5018033937,0,1,1,0,0,0,0,1,0,0,0,1994,Tech,50180339372008
5018033937,2009,427019000,22.5112881650869,22.4344988565166,14.6224327532293,0.2,0.0421,18.5636635806305,5018033937,0,1,1,0,0,0,0,1,0,0,0,1994,Tech,50180339372009
5018033937,2010,427019000,21.3861599743353,21.1890568555946,15.284996510201,0.2483,0.1358,19.8960362548416,5018033937,0,1,1,0,0,0,0,1,0,0,0,1994,Tech,50180339372010
5018033937,2011,427019000,22.7496943168124,22.2018768107071,15.8180710554431,0.0656,0.3123,20.9430629953282,5018033937,0,1,1,0,0,0,0,1,0,0,0,1994,Tech,50180339372011
5018033937,2012,427019000,24.3600300010322,24.2698268624071,16.0509938475245,0.0291,0.0949,20.4473687150338,5018033937,0,0,0,0,0,0,0,1,0,0,0,1994,Tech,50180339372012
5018033937,2013,427019000,24.4236014677564,24.3488146801055,16.2208327284997,0.0138,0.0401,19.8467197194269,5018033937,0,0,0,0,0,0,0,1,0,0,0,1994,Tech,50180339372013
5018033937,2014,427019000,24.5652119835856,24.3989123455683,16.3421987418472,0.0149,-0.0979,17.6640611404368,5018033937,0,0,0,0,0,0,1,1,0,0,0,1994,Tech,50180339372014
5018033937,2015,427019000,24.3234368020632,24.2975837981582,16.4691749686103,0.0236,0.0543,20.1961820966773,5018033937,0,0,0,0,0,0,0,1,0,0,0,1994,Tech,50180339372015
5018033937,2016,427019000,24.7870692811127,24.6728201292506,16.548968563066,0.0292,-1.2111,17.3900448102934,5018033937,0,0,0,0,0,0,1,1,0,0,0,1994,Tech,50180339372016
5018034218,2008,2649419638,22.9123679607323,23.0101529590045,12.30138282988,0.0947,0.0436,18.1160423895175,5018034218,0,1,1,1,0,0,0,1,0,1,1,1990,Tech,50180342182008
5018034218,2009,2649419638,12.4450895460007,17.9314861403127,12.8185519257327,0.1553,0.0985,19.1319428539375,5018034218,0,1,1,0,0,0,0,1,0,1,1,1990,Tech,50180342182009
5018034218,2010,2649419638,22.2796813820602,22.2351676540634,17.5929501890806,0.0962,0.109,19.2907725514934,5018034218,0,1,1,0,0,0,0,1,0,1,1,1990,Tech,50180342182010
5018034218,2011,2649419638,21.1333920651367,21.0021187972444,14.1512682543624,0.0669,0.0396,18.6132908582228,5018034218,0,1,1,0,0,0,0,1,0,1,1,1990,Tech,50180342182011
5018034218,2012,2649419638,22.6559318106797,22.6272301459178,15.9336919280803,0.092,0.0644,19.3444117283742,5018034218,0,0,0,0,0,0,0,1,0,1,1,1990,Tech,50180342182012
5018034218,2013,2649419638,22.7694311917141,22.7466788115631,15.9398059553973,0.1171,0.1052,19.9799636612588,5018034218,0,0,0,0,0,0,0,1,0,1,1,1990,Tech,50180342182013
5018034218,2014,2649419638,22.8766204925106,22.8480483870052,16.0384028821574,0.0717,0.0784,19.8121367607778,5018034218,0,0,0,0,0,0,0,1,0,1,1,1990,Tech,50180342182014
5018034218,2015,2649419638,22.8936761024795,22.8639119498865,14.2836374278233,0.0746,0.0603,19.6225924256236,5018034218,0,0,0,0,0,0,0,1,0,1,1,1990,Tech,50180342182015
5018034218,2016,2649419638,22.8737795867935,22.8487057923414,14.2342208934804,0.0524,0.0465,19.3575698648517,5018034218,0,0,0,0,0,0,0,1,0,1,1,1990,Tech,50180342182016
5018037000,2008,4e+07,16.0657491705861,19.6834195026656,11.5129254749702,0.1159,0.2424,19.1320017750912,5018037000,0,1,1,0,0,0,0,0,0,0,0,1994,Manuf,50180370002008
5018037000,2009,4e+07,23.6725792849837,23.5369576941828,10.9331069875744,0.1328,0.4574,20.0621559380569,5018037000,0,1,1,0,0,0,0,0,0,0,0,1994,Manuf,50180370002009
5018037000,2010,4e+07,13.6315877198033,20.1645516424534,-2.52074110279722,0.5493,0.476,17.2204675301676,5018037000,0,1,1,1,1,1,1,0,1,0,0,1994,Manuf,50180370002010
5018037000,2011,4e+07,21.9414243466863,21.9951342710097,15.3540967296411,0.076,0.2897,20.9289832309215,5018037000,0,1,1,1,1,1,1,0,0,0,0,1994,Manuf,50180370002011
5018037000,2012,4e+07,20.9033991679864,20.832510300305,12.2830336912959,0.2797,0.1104,19.6367797280761,5018037000,0,1,1,1,1,1,1,0,0,0,0,1994,Manuf,50180370002012
5018037000,2013,4e+07,20.4230859916647,19.4655651981964,15.3268945301436,0.0389,0.0949,17.1155607576215,5018037000,0,1,1,1,1,1,1,0,0,0,0,1994,Manuf,50180370002013
5018037000,2014,4e+07,23.1742073985576,23.0743714387085,12.6280670588682,0.1431,0.1898,18.1607175944996,5018037000,0,1,1,1,1,1,1,0,0,0,0,1994,Manuf,50180370002014
5018037000,2015,4e+07,26.2958915259375,25.7145484025269,15.1110593060512,0.2073,0.0432,21.0951128014909,5018037000,0,1,1,1,1,1,1,0,0,0,0,1994,Manuf,50180370002015
5018037000,2016,4e+07,21.9159551211171,21.8037755923392,16.3281944888328,-0.0231,0.0348,17.6477758151141,5018037000,0,1,1,1,1,1,1,0,0,0,0,1994,Manuf,50180370002016
5018055271,2008,10000,21.2469192319189,21.1955381408027,14.9204362090202,0.1013,0.3672,14.5473975668402,5018055271,0,1,1,0,0,0,0,1,0,0,0,1999,Manuf,50180552712008
5018055271,2009,10000,19.9209486716843,19.7427325401353,14.6609495492958,0.0647,0.0854,13.1163453050788,5018055271,0,1,1,0,0,0,0,1,0,0,0,1999,Manuf,50180552712009
5018055271,2010,10000,21.2220202964812,21.0844230206234,9.998797777795,0.3222,0.4339,14.7401662061701,5018055271,0,1,1,1,1,1,1,1,0,0,0,1999,Manuf,50180552712010
5018055271,2011,10000,21.2320465713506,21.2011452456608,10.5453414650243,0.1203,0.6968,17.7007171972331,5018055271,0,1,1,1,1,1,1,1,0,0,0,1999,Manuf,50180552712011
5018055271,2012,10000,19.6608070623821,19.5929956845478,10.6689554179315,0.2552,0.1697,9.68034400122192,5018055271,0,1,1,1,1,1,1,1,0,0,0,1999,Manuf,50180552712012
5018055271,2013,10000,19.8245276538197,19.7726631243545,13.8831692073727,0.2337,0.3147,16.4459595130429,5018055271,0,1,1,1,1,1,1,1,0,0,0,1999,Manuf,50180552712013
5018055271,2014,10000,19.2809343154998,18.8333928622658,8.51719339141622,-0.0883,0.009,10.5186731916264,5018055271,0,1,1,1,1,1,1,1,0,0,0,1999,Manuf,50180552712014
5018055271,2015,10000,21.3217753615072,21.1736985745432,13.8024253194288,0.0072,0.4731,17.0306995949745,5018055271,0,1,1,1,1,1,1,1,0,0,0,1999,Manuf,50180552712015
5018055271,2016,10000,19.36325501734,18.9870621647204,16.5515001278206,0.0028,0.0065,14.7001042030952,5018055271,0,1,1,1,1,1,1,1,0,0,0,1999,Manuf,50180552712016
5018057335,2008,1e+05,13.2067045258381,21.3064552841512,10.9150884823964,0.3096,0.4714,13.6865401766673,5018057335,0,1,1,1,0,0,0,0,0,0,0,1999,Manuf,50180573352008
5018057335,2009,1e+05,24.9267609933961,25.0112308957356,9.21034047197618,0.0998,0.2594,13.3723435826721,5018057335,0,1,1,1,0,0,0,0,0,0,0,1999,Manuf,50180573352009
5018057335,2010,1e+05,13.2067045258381,17.9314861403127,9.79812709243386,-0.0276,0.0653,12.1226910365911,5018057335,0,1,1,1,0,0,0,0,0,0,0,1999,Manuf,50180573352010
5018057335,2011,1e+05,19.8654067358053,19.8411808604733,19.1877705258548,-0.0334,0.2987,13.8372720497458,5018057335,0,1,1,1,0,0,0,0,0,0,0,1999,Manuf,50180573352011
5018057335,2012,1e+05,19.3682569418656,19.1664725554332,6.90775627898164,-0.0199,0.1039,14.8057949697468,5018057335,0,1,1,1,1,1,1,0,0,0,0,1999,Manuf,50180573352012
5018057335,2013,1e+05,20.0347140812288,20.0185196472098,11.7675676910957,0.1384,0.2509,17.9843285017604,5018057335,0,1,1,1,1,1,1,0,0,0,0,1999,Manuf,50180573352013
5018057335,2014,1e+05,20.2969314728959,20.303687605575,10.6213273700767,0.1397,0.1229,18.7646746219724,5018057335,0,1,1,1,1,1,1,0,0,0,0,1999,Manuf,50180573352014
5018057335,2015,1e+05,22.2400290935299,21.7555873145578,16.5643827536507,0.2411,1.127,20.2524682926335,5018057335,0,1,1,1,1,1,1,0,0,0,0,1999,Manuf,50180573352015
5018057335,2016,1e+05,21.9791054961426,21.727726041625,9.74096868186188,0.1015,0.1218,18.3077919618737,5018057335,0,1,1,1,1,1,1,0,0,0,0,1999,Manuf,50180573352016
5021013793,2008,3e+05,16.7647799571079,20.1645516424534,11.2252434058518,0.0756,0.1324,14.9037357537459,5021013793,0,1,1,0,0,0,0,0,0,0,0,2005,Manuf,50210137932008
5021013793,2009,3e+05,24.0037262368461,23.8695439148504,10.7363966972104,0.0363,0.0487,14.0225247273486,5021013793,0,1,1,0,0,0,0,0,0,0,0,2005,Manuf,50210137932009
5021013793,2010,3e+05,21.2022366406381,21.1329666285351,9.74096868186188,0.0349,0.0773,14.568811661344,5021013793,0,1,1,0,0,0,0,0,0,0,0,2005,Manuf,50210137932010
5021013793,2011,3e+05,21.6242812935824,20.9828793986205,14.721750954389,0.0401,0.113,15.0445661426577,5021013793,0,1,1,1,0,0,0,0,0,0,0,2005,Manuf,50210137932011
5021013793,2012,3e+05,20.3594108926715,20.3321532370627,12.2452933634911,0.0103,0.0435,14.1675748893453,5021013793,0,0,0,1,0,0,0,0,0,0,0,2005,Manuf,50210137932012
5021013793,2013,3e+05,20.3528468752154,20.3169608762608,15.9065100486014,-0.0349,0.0806,14.8483391060864,5021013793,0,0,0,1,0,0,0,0,0,0,0,2005,Manuf,50210137932013
5021013793,2014,3e+05,20.8059051704672,20.585130720572,11.5327281020703,0.1332,0.0233,15.153402179856,5021013793,0,0,0,0,0,0,0,0,0,0,0,2005,Manuf,50210137932014
5021013793,2015,3e+05,20.9537869073196,20.8302709994309,11.2644641184922,0.0806,0.0265,15.8748769352131,5021013793,0,0,0,0,0,0,0,0,0,0,0,2005,Manuf,50210137932015
5021013793,2016,3e+05,23.0542203844116,22.8639119498865,10.9150884823964,0.0766,0.123,16.5431672887054,5021013793,0,1,1,1,1,1,1,0,1,0,0,2005,Manuf,50210137932016
5024010448,2008,137300,21.9041644683018,21.5698531592469,15.8146906181768,0.7504,1.0288,17.786670019616,5024010448,1,1,1,1,1,1,1,0,0,0,0,1994,Arts.recreation,50240104482008
5024010448,2009,10000,26.3677533487311,25.7398983715913,10.3089526939776,0,-0.1968,12.4171436156101,5024010448,1,1,1,1,1,1,1,0,0,0,0,1994,Arts.recreation,50240104482009
5024010448,2010,1.5e+07,21.1073295604267,20.2177394805609,8.294049890102,0.2425,0.2098,16.1224859992596,5024010448,1,1,1,1,1,1,1,0,0,0,0,1994,Arts.recreation,50240104482010
5024010448,2011,10000,22.421652648162,22.6880674139681,12.0435537219148,0.1538,0.0249,12.273731294004,5024010448,1,1,1,1,1,1,1,0,0,0,0,1994,Arts.recreation,50240104482011
5024010448,2012,10000,19.189046708058,19.129415799854,13.1956138410027,0.0787,0.154,15.310210792928,5024010448,1,1,1,1,1,1,1,0,0,0,0,1994,Arts.recreation,50240104482012
5024010448,2013,6.5e+07,20.1552029727043,19.9559251421126,9.61580554675101,0.0489,0.0201,16.8626961131072,5024010448,1,1,1,1,1,1,1,0,0,0,0,1994,Arts.recreation,50240104482013
5024010448,2014,1e+07,21.8276802606273,21.7827217570577,15.1011555112107,0.0887,0.4672,19.1007274872798,5024010448,1,1,1,1,1,1,1,0,0,0,0,1994,Arts.recreation,50240104482014
5024010448,2015,10000,25.0790755031021,24.9778141507089,18.2552870981909,0.0825,0.1442,16.1031850382226,5024010448,1,1,1,1,1,1,1,0,0,0,0,1994,Arts.recreation,50240104482015
5024010448,2016,10000,21.4973421014631,21.6319904175512,14.0908669814847,0.0902,0.528,18.250995017738,5024010448,1,1,1,1,1,1,1,0,0,0,0,1994,Arts.recreation,50240104482016
5024012580,2008,1758800,16.6623367082637,21.3064552841512,-3.7214026458195,0.0108,0.0757,17.0864473824589,5024012580,1,0,0,0,0,0,0,0,0,1,2,1991,"",50240125802008
5024012580,2009,18166,12.9091701569433,19.3292698946395,13.2996723940498,0.2795,0.1223,17.959311728899,5024012580,1,1,1,1,0,0,0,0,0,1,2,1991,"",50240125802009
5024012580,2010,31400,21.2257324210835,20.8341442012388,13.8033377702925,0.1045,0.0691,17.492772792738,5024012580,1,1,1,1,0,0,0,0,0,1,2,1991,"",50240125802010
